Any,Núm. Mes,Nom Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Tipus de fet,Tipus de fet (Codi penal) o d’Infracció (altres lleis),Àmbit fet,Rol,Sexe,Edat,Nombre víctimes
2022,5,maig,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,17,1
2022,5,maig,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Orientació política,Víctima,HOME,77,1
2022,5,maig,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,69,1
2022,5,maig,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,DONA,45,1
2022,5,maig,RP Metropolitana Girona,GUB Lleida,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,73,1
2022,5,maig,RP Metropolitana Girona,GUB Lleida,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,DONA,41,1
2022,5,maig,RP Metropolitana Girona,GUB Lleida,Lleida,Segrià,Lleida,Hab. 1a Res. Pis/apartament,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,15,1
2022,5,maig,RP Pirineu Occidental,ABP Vall d'Aran - Alta Ribagorça,Lleida,Alta Ribagorça,Resta municipis,Botiga d'alimentació/Begudes_CC,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,DONA,14,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,13,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,DONA,50,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,42,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,17,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,30,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,DONA,49,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,13,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,15,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,15,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,12,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,14,1
2022,5,maig,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta municipis,Escola,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,14,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,13,1
2022,5,maig,RP Metropolitana Girona,ABP Lloret de Mar,Girona,Gironès,Resta municipis,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,14,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Autor,HOME,14,1
2022,5,maig,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Gavà,Autobús,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,HOME,13,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,15,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Islamofòbia,Autor,HOME,48,1
2022,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,44,1
2022,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,38,1
2022,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,31,1
2022,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,50,1
2022,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,DONA,23,1
2022,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,HOME,32,1
2022,5,maig,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,HOME,36,1
2022,5,maig,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Discoteca_COM,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,HOME,40,1
2022,5,maig,RP Metropolitana Nord,ABP Mataró,Barcelona,El maresme,Mataró,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,38,1
2022,5,maig,RP Metropolitana Nord,ABP Mataró,Barcelona,El maresme,Mataró,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,38,1
2022,5,maig,RP Metropolitana Nord,ABP Mataró,Barcelona,El maresme,Mataró,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,27,1
2022,5,maig,RP Metropolitana Nord,ABP Mataró,Barcelona,El maresme,Mataró,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,30,1
2022,5,maig,RP Metropolitana Nord,ABP Mataró,Barcelona,El maresme,Mataró,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,32,1
2022,5,maig,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,34,1
2022,5,maig,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,25,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Metro comboi,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,DONA,18,1
2022,5,maig,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Bar_CC,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,DONA,50,1
2022,5,maig,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Bar_CC,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Víctima,HOME,14,1
2022,5,maig,RP Central,ABP Osona,Barcelona,Osona,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,HOME,57,1
2022,5,maig,RP Central,ABP Osona,Barcelona,Osona,Resta municipis,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,DONA,34,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,HOME,25,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,DONA,52,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Orientació política,Víctima,DONA,55,1
2022,5,maig,RP Metropolitana Barcelona,ABP Sant Andreu,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Orientació política,Autor,HOME,56,1
2022,5,maig,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Tren FGC estació,DELICTES,DE LES LESIONS,Orientació política,Víctima,HOME,53,1
2022,5,maig,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Tren FGC estació,DELICTES,DE LES LESIONS,Orientació política,Víctima,HOME,67,1
2022,5,maig,RP Central,ABP Anoia,Barcelona,Anoia,Igualada,Tren FGC estació,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,HOME,26,1
2022,5,maig,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Hab. Escala/portal finca/replà,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,DONA,30,1
2022,5,maig,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Hab. Escala/portal finca/replà,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,25,1
2022,6,juny,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Sant Adrià de Besòs,Via Pública urbana,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,Etnic/origen nacional/origen racial,Autor,HOME,61,1
2022,6,juny,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Sant Adrià de Besòs,Via Pública urbana,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,Etnic/origen nacional/origen racial,Víctima,DONA,37,1
2022,6,juny,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Sant Adrià de Besòs,Via Pública urbana,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,LGTBI fòbia,Víctima,HOME,15,1
2022,6,juny,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Sant Adrià de Besòs,Via Pública urbana,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,LGTBI fòbia,Autor,HOME,67,1
2022,6,juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta municipis,Tren FGC comboi,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,27,1
2022,6,juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta municipis,Tren FGC comboi,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,19,1
2022,6,juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta municipis,Tren FGC comboi,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Autor,HOME,18,1
2022,6,juny,RP Central,ABP Osona,Barcelona,Osona,Resta municipis,Hab. Escala/portal finca/replà,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,HOME,17,1
2022,6,juny,RP Central,ABP Osona,Barcelona,Osona,Resta municipis,Hab. Escala/portal finca/replà,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,HOME,17,1
2022,6,juny,RP Metropolitana Nord,ABP Mollet del Vallès,Barcelona,Vallès Oriental,Parets del Vallès,Hab. Escala/portal finca/replà,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,DONA,21,1
2022,6,juny,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Olesa de Montserrat,Camp de futbol,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,HOME,20,1
2022,6,juny,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Olesa de Montserrat,Camp de futbol,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,DONA,17,1
2022,6,juny,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Olesa de Montserrat,Camp de futbol,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,34,1
2022,6,juny,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Olesa de Montserrat,Camp de futbol,DELICTES,DE LES LESIONS,LGTBI fòbia,Autor,DONA,47,1
2022,6,juny,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,43,1
2022,6,juny,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,Barcelonès,Barcelona,Metro estació,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,12,1
2022,6,juny,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,Barcelonès,Barcelona,Metro estació,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,40,1
2022,6,juny,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,Barcelonès,Barcelona,Metro estació,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,45,1
2022,6,juny,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,Barcelonès,Barcelona,Metro estació,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,18,1
2022,6,juny,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,Barcelonès,Barcelona,Metro estació,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,17,1
2022,6,juny,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Institut,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,63,1
2022,6,juny,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Institut,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,46,1
2022,6,juny,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,13,1
2022,6,juny,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,HOME,23,1
2022,6,juny,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,HOME,48,1
2022,6,juny,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,DEL. CONTRA L'HONOR,Etnic/origen nacional/origen racial,Víctima,DONA,13,1
2022,6,juny,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Salou,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,12,1
2022,6,juny,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Salou,Via Pública urbana,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,40,1
2022,6,juny,RP Metropolitana Nord,ABP Sabadell,Barcelona,Barcelonès,Resta municipis,Institut,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,HOME,32,1
2022,6,juny,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Institut,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,21,1
2022,6,juny,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Institut,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,HOME,33,1
2022,6,juny,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Institut,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,44,1
2022,6,juny,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Institut,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,HOME,28,1
2022,6,juny,RP Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Institut,DELICTES,"DEL.CONT.INTIMITAT,IMATGE I INV.DOMICILI",LGTBI fòbia,Víctima,HOME,13,1
2022,6,juny,RP Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Institut,DELICTES,"DEL.CONT.INTIMITAT,IMATGE I INV.DOMICILI",LGTBI fòbia,Autor,HOME,15,1
2022,6,juny,RP Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Institut,DELICTES,"DEL.CONT.INTIMITAT,IMATGE I INV.DOMICILI",Orientació política,Víctima,HOME,15,1
2022,6,juny,RP Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Institut,DELICTES,"DEL.CONT.INTIMITAT,IMATGE I INV.DOMICILI",Orientació política,Víctima,HOME,12,1
2022,6,juny,RP Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Institut,DELICTES,"DEL.CONT.INTIMITAT,IMATGE I INV.DOMICILI",Orientació política,Autor,HOME,54,1
2022,6,juny,RP Metropolitana Nord,ABP Cerdanyola,Barcelona,Vallès Occidental,Montcada i Reixac,Deixalleria,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Orientació política,Víctima,DONA,48,1
2022,6,juny,RP Metropolitana Nord,ABP Cerdanyola,Barcelona,Vallès Occidental,Montcada i Reixac,Deixalleria,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Orientació política,Víctima,HOME,46,1
2022,6,juny,RP Metropolitana Nord,ABP Cerdanyola,Barcelona,Vallès Occidental,Montcada i Reixac,Deixalleria,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,DONA,58,1
2022,6,juny,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,ORATORI,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Víctima,HOME,60,1
2022,6,juny,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Tren FGC comboi,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,HOME,16,1
2022,6,juny,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Tortosa,Tren FGC comboi,DELICTES,DE LES LESIONS,Islamofòbia,Autor,DONA,32,1
2022,6,juny,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Castelldefels,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Autor,HOME,45,1
2022,6,juny,RP Metropolitana Nord,ABP Mataró,Barcelona,El maresme,Mataró,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,HOME,38,1
2022,6,juny,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Esparreguera,Via Pública urbana,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,Etnic/origen nacional/origen racial,Víctima,HOME,47,1
2022,6,juny,RP Metropolitana Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Hab. 1a Res. Pis/apartament,DELICTES,DELICTES CONTRA LA CONSTITUCIÓ,LGTBI fòbia,Autor,HOME,32,1
2022,6,juny,RP Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,24,1
2022,6,juny,RP Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Víctima,DONA,49,1
2022,6,juny,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,45,1
2022,6,juny,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,HOME,29,1
2022,6,juny,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Víctima,DONA,27,1
2022,6,juny,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Hab. 1a Res. Pis/apartament,DELICTES,CONTRA LA LLIBERTAT,Etnic/origen nacional/origen racial,Autor,HOME,23,1
2022,6,juny,RP Central,ABP Osona,Barcelona,Osona,Resta municipis,Depen. Govern Local,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Víctima,HOME,26,1
2022,6,juny,RP Metropolitana Sud,ABP Cornellà de Llobregat,Barcelona,Baix Llobregat,Cornellà de Llobregat,Via Pública urbana,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,HOME,35,1
2022,6,juny,RP Metropolitana Sud,ABP Cornellà de Llobregat,Barcelona,Baix Llobregat,Cornellà de Llobregat,Via Pública urbana,DELICTES,DE LES LESIONS,Orientació política,Autor,DONA,38,1
2022,6,juny,RP Metropolitana Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Hab. Altres espais,DELICTES,DEL. CON. EL PATRIMONI,Orientació política,Autor,HOME,32,1
2022,6,juny,RP Metropolitana Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Hab. Altres espais,DELICTES,DEL. CON. EL PATRIMONI,LGTBI fòbia,Víctima,DONA,24,1
2022,6,juny,RP Central,ABP Osona,Barcelona,Osona,Vic,Bar musical_COM,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,HOME,41,1
2022,6,juny,RP Central,ABP Osona,Barcelona,Osona,Vic,Bar musical_COM,DELICTES,DE LES LESIONS,Etnic/origen nacional/origen racial,Víctima,HOME,62,1
2022,6,juny,RP Central,ABP Osona,Barcelona,Osona,Vic,Bar musical_COM,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,HOME,21,1
2022,6,juny,RP Central,ABP Osona,Barcelona,Osona,Vic,Bar musical_COM,DELICTES,DE LES LESIONS,LGTBI fòbia,Víctima,DONA,25,1
2022,6,juny,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,LGTBI fòbia,Víctima,DONA,23,1
2022,6,juny,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via Pública urbana,DELICTES,DE LES TORTURES I DELICTES CONTRA L'INTE.MORAL,LGTBI fòbia,Víctima,HOME,48,1
2022,6,juny,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Restaurant-bar_COM,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,HOME,19,1
2022,6,juny,RP Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Restaurant-bar_COM,DELICTES,CONTRA LA LLIBERTAT,LGTBI fòbia,Autor,DONA,16,1
2022,6,juny,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Víctima,DONA,16,1
2022,6,juny,RP Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via Pública urbana,DELICTES,DEL. CON. EL PATRIMONI,Etnic/origen nacional/origen racial,Autor,DONA,34,1
2022,6,juny,RP Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis,Depen. Govern Local,ALTRES,FETS VARIS,Etnic/origen nacional/origen racial,Víctima,HOME,37,1
2022,6,juny,RP Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis,Depen. Govern Local,ALTRES,FETS VARIS,Etnic/origen nacional/origen racial,Autor,HOME,22,1
2022,6,juny,RP Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis,Depen. Govern Local,ALTRES,FETS VARIS,LGTBI fòbia,Víctima,DONA,49,1
2022,6,juny,RP Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis,Depen. Govern Local,ALTRES,FETS VARIS,LGTBI fòbia,Víctima,DONA,35,1
